33,20,15,49,1,21,7,47,26,50,46,3,11,45,31,0,10,37,38,9,29,8,48,4,44,32,14,36,43,16,41,40,39,18,17,24,12,13,23,42,6,22,5,25,30,27,2,35,34,19,28
15,49,33,20,1,21,7,47,26,50,45,11,46,3,31,10,0,37,9,29,38,8,48,4,36,14,44,32,43,41,16,18,39,40,17,12,24,13,23,42,6,22,5,25,30,27,2,35,34,19,28
15,49,33,20,1,21,47,5,26,50,45,3,46,11,31,0,10,37,48,9,8,38,29,4,36,14,44,32,43,41,40,39,18,16,17,12,24,13,23,42,22,6,7,25,30,27,2,35,34,19,28
20,49,33,15,1,21,47,5,26,50,45,46,3,11,31,0,10,37,29,48,8,38,9,4,36,14,44,32,43,41,40,39,18,16,17,12,24,23,13,22,42,6,7,25,30,27,2,35,34,19,28
20,49,37,15,1,21,47,26,5,50,45,11,46,16,31,0,10,33,29,48,8,38,9,4,36,14,44,32,43,41,40,39,18,3,17,12,24,13,22,42,23,6,25,7,30,27,2,35,34,19,28
20,49,33,15,1,21,47,26,5,50,45,46,16,11,10,37,31,0,8,48,29,38,9,4,36,14,44,32,43,41,40,39,18,3,17,12,13,24,42,23,22,6,25,30,7,27,2,35,34,19,28
49,20,33,15,1,21,47,26,5,50,45,46,16,11,10,0,31,37,8,38,9,29,48,4,36,14,44,32,43,41,40,39,18,12,3,17,42,24,23,13,22,7,6,25,30,27,2,35,34,19,28
33,15,49,28,1,21,7,26,50,5,45,46,16,11,10,31,0,8,38,29,9,48,37,4,36,14,44,32,43,41,39,18,40,12,3,17,24,23,22,42,13,47,6,25,30,27,2,35,34,19,20
33,15,49,28,1,21,7,50,26,5,46,11,16,45,10,31,0,48,8,38,29,9,37,4,36,14,44,32,43,41,39,18,40,12,3,17,24,23,13,22,47,42,6,25,30,27,2,35,34,19,20
33,49,15,28,1,21,0,7,26,5,46,16,11,45,50,31,10,48,9,38,29,8,37,4,36,14,44,32,43,41,39,18,40,12,17,3,24,13,47,22,23,42,6,25,30,27,2,35,34,19,20
49,33,28,15,1,21,7,0,26,5,46,16,11,50,45,31,10,48,9,38,29,8,37,4,36,14,44,32,43,41,39,18,40,12,17,24,13,3,47,22,23,42,6,25,30,27,2,35,34,19,20
28,33,49,15,1,21,7,0,26,17,3,16,11,50,45,31,10,48,9,38,29,8,37,4,36,14,44,32,43,41,39,18,40,12,24,46,13,5,47,22,42,23,6,25,30,27,2,35,34,20,19
20,33,49,15,1,21,7,0,26,46,3,16,11,50,45,31,10,48,9,38,29,8,37,4,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,22,42,23,6,25,30,27,2,35,34,19,28
20,33,49,15,1,21,7,26,0,11,16,46,3,50,45,31,10,48,38,9,29,8,37,4,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,42,23,22,6,25,30,27,2,35,34,19,28
20,33,49,15,1,21,7,0,26,16,46,3,11,50,45,31,38,9,29,8,48,37,10,4,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,22,23,42,6,25,30,27,2,35,34,19,28
20,49,33,15,1,21,7,0,26,50,46,11,45,31,16,3,38,9,29,8,48,37,10,4,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,22,23,42,6,25,30,27,2,35,34,19,28
49,20,33,15,1,21,7,0,50,26,31,10,45,46,11,4,38,9,48,29,8,37,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,22,42,23,6,25,30,27,2,35,34,19,28
20,49,33,15,1,21,7,50,0,26,31,10,45,46,11,4,48,9,38,29,8,37,16,3,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,42,23,22,6,25,30,27,2,35,34,19,28
20,49,33,15,1,21,7,0,50,26,31,10,45,46,11,4,48,9,38,29,8,37,16,3,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,22,23,42,6,25,30,27,2,35,34,19,28
28,20,33,15,49,21,7,0,10,26,31,50,45,46,11,4,48,38,29,9,8,37,43,16,36,3,44,32,14,41,39,18,40,12,24,17,13,47,5,23,42,22,6,25,30,27,2,35,34,19,1
1,49,33,20,15,10,31,0,21,7,26,50,45,46,11,4,48,9,38,29,8,37,36,43,16,14,44,32,41,3,39,18,40,12,24,17,47,13,23,42,5,22,6,25,30,27,2,35,34,19,28
1,20,49,33,15,10,31,21,0,26,7,50,46,45,11,4,48,9,38,29,8,37,16,36,14,43,44,32,41,39,18,3,40,12,24,17,13,5,23,22,42,47,6,25,30,27,2,35,34,19,28
1,20,49,15,33,10,31,21,0,26,50,47,46,45,11,4,48,9,29,38,8,37,36,16,14,32,44,43,41,39,18,40,3,24,12,17,13,5,23,42,22,7,25,30,6,27,2,35,34,19,28
1,15,49,20,33,10,31,21,0,47,45,26,50,46,11,4,48,38,9,29,8,37,36,16,14,44,32,43,41,39,40,18,3,12,17,24,13,5,23,42,22,7,30,25,6,27,2,35,34,19,28
28,20,49,33,15,10,31,21,0,47,26,50,46,45,11,4,48,38,29,9,8,37,36,16,14,44,32,43,41,18,39,40,3,12,17,24,13,5,42,23,22,7,6,25,30,27,2,35,34,19,1
49,28,20,33,15,10,0,21,47,26,50,46,31,45,11,4,48,38,29,9,8,37,36,16,14,44,32,43,41,39,18,40,12,3,17,24,13,5,42,23,22,25,6,7,30,27,2,35,34,19,1
28,1,33,49,20,10,0,21,47,31,26,45,50,46,11,4,48,38,29,9,8,37,36,16,14,44,32,43,41,39,18,40,3,17,12,24,13,5,42,23,22,6,25,7,30,27,2,35,34,19,15
33,20,49,15,1,21,0,10,31,47,26,50,45,46,11,4,48,38,29,9,8,37,36,16,14,44,32,43,41,39,40,18,3,17,12,24,13,23,5,42,22,6,25,7,30,27,2,35,34,19,28
33,49,20,15,1,21,0,31,10,47,26,50,46,45,11,4,48,38,29,9,8,37,36,16,14,44,32,43,41,40,39,18,3,17,12,24,13,42,23,5,22,6,25,7,30,27,2,35,34,19,28
49,33,20,15,1,21,0,31,10,47,26,50,46,45,11,4,38,9,29,48,37,8,36,16,14,44,32,43,41,39,18,3,17,12,40,24,13,42,23,22,5,6,25,7,30,27,2,35,34,19,28
20,33,49,15,1,21,10,0,50,31,26,5,46,45,11,38,9,48,37,8,29,4,36,16,14,44,32,43,41,39,18,3,40,17,24,12,42,23,13,22,47,7,6,25,30,27,2,35,34,19,28
20,33,49,15,21,1,10,50,0,31,26,5,46,45,11,37,4,9,38,29,8,48,36,16,14,44,32,43,41,39,18,40,3,12,24,17,13,22,23,42,6,25,30,7,47,27,2,35,34,19,28
1,15,49,33,20,28,10,0,31,45,46,26,5,50,11,37,48,9,38,29,8,4,36,16,14,44,32,43,41,39,18,40,24,12,3,17,47,13,23,42,22,6,25,7,30,27,2,35,34,19,21
10,15,49,33,20,28,1,0,21,47,5,26,50,11,45,4,48,38,9,29,8,37,36,16,14,44,32,43,41,39,40,18,3,12,24,17,46,13,23,22,42,6,25,7,30,27,2,35,34,19,31
10,15,49,33,20,28,31,0,21,47,26,5,50,11,45,4,48,38,29,9,8,37,36,16,14,44,32,43,41,39,40,18,3,17,46,24,12,13,23,42,22,6,25,7,30,27,2,35,34,19,1
10,15,49,33,20,28,31,21,0,47,26,50,5,45,11,4,37,8,29,38,48,9,36,16,14,44,32,43,41,39,18,40,12,46,17,3,24,13,22,42,23,6,25,7,30,27,2,35,34,19,1
1,15,20,33,49,10,31,26,5,0,21,47,50,45,11,4,37,29,38,9,8,48,36,16,14,44,32,43,41,39,18,40,12,3,46,17,24,13,42,23,22,6,25,7,30,27,2,35,34,19,28
1,15,33,20,49,10,31,0,21,26,5,47,50,45,11,4,37,29,38,9,8,48,36,16,14,44,32,43,41,39,18,40,3,46,17,12,24,13,42,23,22,6,25,7,30,27,2,35,34,19,28
1,15,49,33,20,10,31,21,0,26,47,5,50,45,11,4,37,8,29,9,38,48,36,16,14,44,32,43,41,39,18,40,46,3,17,12,24,13,23,42,22,6,25,7,30,27,2,35,34,19,28
1,15,20,33,49,10,31,21,0,26,47,5,50,45,11,4,37,8,38,29,9,48,36,16,14,44,32,43,41,39,40,18,46,3,17,12,24,13,42,23,22,6,25,7,30,27,2,35,34,19,28
1,15,49,33,20,10,31,21,0,47,26,5,50,45,11,4,37,8,48,29,38,9,36,16,14,44,32,43,41,40,39,18,12,3,24,46,17,23,13,42,22,6,25,7,30,27,2,35,34,19,28
1,15,20,33,49,10,31,47,21,26,0,50,5,45,11,4,37,8,48,29,38,9,36,16,14,44,32,43,41,40,39,18,12,3,24,46,17,42,23,22,13,6,25,7,30,27,2,35,34,19,28
1,15,49,33,20,10,21,26,47,0,31,50,45,46,11,4,37,8,48,38,29,9,36,16,14,44,32,43,41,40,39,18,12,3,24,5,22,42,23,17,13,6,25,7,30,27,2,35,34,19,28
20,15,49,33,10,1,21,47,50,0,26,46,31,45,11,4,37,8,29,9,38,48,36,16,14,44,32,43,41,40,39,18,12,3,24,17,5,42,23,13,22,6,25,7,30,27,2,35,34,19,28
49,20,33,15,10,1,21,31,0,47,26,46,50,45,11,4,37,8,29,38,48,9,36,16,14,44,32,43,41,40,39,18,12,3,24,17,13,5,22,23,42,6,25,7,30,27,2,35,34,19,28
49,33,20,15,10,1,21,0,47,26,45,50,46,31,11,4,37,48,38,8,29,9,36,16,14,44,32,43,41,39,18,40,12,3,17,24,13,23,42,22,5,6,25,7,30,27,2,35,34,19,28
49,33,20,15,10,47,1,21,0,31,11,3,46,50,45,37,8,38,9,29,48,4,36,16,14,44,32,43,41,39,18,40,12,17,24,13,6,42,23,22,5,26,25,7,30,27,2,35,34,19,28
49,33,20,15,10,31,21,1,0,47,11,3,46,50,45,37,8,29,9,38,48,4,36,16,14,44,32,43,41,39,18,40,17,12,24,13,22,42,23,26,5,6,25,7,30,27,2,35,34,19,28
49,33,20,15,10,1,21,0,47,31,11,46,17,50,45,37,8,29,9,38,48,4,36,16,14,44,32,43,41,39,40,18,3,12,24,13,22,42,23,26,5,6,25,7,30,27,2,35,34,19,28
20,33,49,15,10,1,21,0,47,31,11,46,17,50,45,37,8,29,38,9,48,4,36,16,14,44,32,43,41,39,40,18,3,12,24,23,13,22,42,6,5,26,25,30,7,27,2,35,34,19,28
20,33,49,15,10,1,21,0,26,31,11,46,17,50,45,37,8,29,38,9,48,4,36,16,14,44,32,43,41,39,18,40,3,12,24,13,23,42,6,22,5,47,25,27,7,30,2,35,34,19,28
20,49,33,15,10,1,21,31,0,26,11,46,17,50,45,37,8,29,38,9,48,4,36,16,14,44,32,43,41,39,40,18,3,12,24,13,23,42,25,6,22,7,27,47,5,30,2,35,34,19,28
20,49,33,15,10,1,21,31,0,26,11,46,17,50,45,37,8,29,38,9,48,4,36,16,14,44,32,43,41,40,18,39,12,3,24,13,23,42,6,5,22,47,27,30,25,7,2,35,34,19,28
20,33,49,15,1,0,31,21,10,26,3,46,11,50,45,37,8,29,38,9,48,4,36,16,14,44,32,43,41,39,18,40,17,12,24,13,23,42,6,22,47,5,25,30,7,27,2,35,34,19,28
20,33,49,15,31,21,1,0,26,45,3,46,11,50,10,37,8,29,38,9,48,4,36,16,14,44,32,43,41,39,18,40,24,17,12,13,23,42,22,47,6,5,7,30,27,25,2,35,34,19,28
20,49,33,15,21,1,31,0,26,45,11,46,3,50,10,37,38,8,29,9,48,4,36,16,14,44,32,43,41,39,18,40,12,17,24,13,42,5,23,47,6,22,25,30,27,7,2,35,34,19,28
49,33,20,15,31,0,21,7,26,45,11,46,3,50,10,48,9,38,29,8,37,4,36,16,14,44,32,43,41,39,18,40,12,24,23,13,17,5,47,22,6,42,25,30,27,1,2,35,34,19,28
20,33,49,15,31,0,21,7,26,50,11,46,3,45,10,48,38,9,29,8,37,4,36,16,14,44,32,43,41,39,18,40,12,24,13,23,17,5,47,22,42,6,25,30,27,1,2,35,34,19,28
20,33,49,15,26,21,7,0,31,50,45,46,3,11,10,48,38,29,9,8,37,4,36,16,14,44,32,43,41,39,18,40,12,24,13,23,17,5,47,42,22,6,25,30,27,2,19,35,34,1,28
20,49,33,15,7,21,0,26,31,50,45,46,11,3,48,9,38,29,10,37,8,4,36,16,14,44,32,43,41,39,18,40,12,24,23,13,17,5,47,42,22,6,25,30,27,2,34,35,19,28,1
15,20,33,1,21,7,26,31,0,50,46,3,11,45,48,9,38,29,8,37,10,4,36,16,14,44,32,43,41,39,18,40,12,24,17,13,23,5,47,42,22,6,25,30,27,2,34,35,19,28,49
49,15,20,1,31,21,26,7,0,50,46,11,3,45,48,38,9,29,8,37,10,4,36,16,14,44,32,43,41,39,18,40,12,24,17,13,23,47,5,42,22,6,25,30,27,2,34,35,19,28,33
49,33,20,1,7,0,21,26,50,31,46,45,11,36,48,38,9,29,8,37,10,4,3,16,14,44,32,43,41,39,18,40,12,24,17,13,47,22,5,42,23,6,25,30,27,2,35,34,19,28,15
49,33,15,10,31,0,1,21,7,26,50,45,36,4,48,29,38,9,8,37,11,46,3,16,14,44,32,43,41,39,18,40,12,24,17,13,47,22,5,42,23,6,25,30,27,2,35,34,19,28,20
20,49,15,10,31,0,1,21,7,26,50,45,36,4,48,9,38,29,8,37,11,46,3,16,14,44,32,43,41,39,18,40,12,24,17,5,47,22,23,13,42,6,25,30,27,2,35,34,19,28,33
20,49,15,10,31,1,21,0,7,26,50,45,36,4,48,9,38,29,8,37,11,46,3,16,14,44,32,43,41,39,18,40,12,24,17,5,47,23,13,22,42,6,25,30,27,2,35,34,19,33,28
28,49,15,31,10,1,21,0,7,26,50,45,11,4,48,9,29,38,8,37,36,46,3,16,14,44,32,43,41,39,18,40,12,17,24,13,47,23,5,22,42,6,25,30,27,2,35,34,19,20,33
49,15,31,10,28,1,21,7,0,26,50,45,11,4,48,38,29,9,8,37,36,46,3,16,14,44,32,43,41,39,18,40,17,12,13,47,5,24,42,23,22,6,25,30,27,2,35,34,19,20,33
49,20,15,10,31,1,21,7,0,26,50,45,11,4,48,9,38,29,8,37,36,46,3,16,14,44,32,43,41,40,39,18,17,12,13,47,5,24,42,23,22,6,25,30,27,2,35,34,19,28,33
49,20,15,31,10,1,21,7,0,26,50,45,11,4,48,38,9,29,8,37,46,36,16,3,14,44,32,43,41,39,18,40,17,24,12,22,13,47,5,23,42,6,25,30,27,2,35,34,19,28,33
49,33,15,31,10,1,21,7,0,26,50,45,11,4,48,38,9,29,8,37,46,36,16,3,14,44,32,43,41,39,18,40,17,5,12,24,13,47,22,23,42,6,25,30,27,2,35,34,19,28,20
49,33,15,10,1,31,21,7,0,26,50,45,11,4,48,38,9,29,8,37,46,3,16,36,14,44,32,43,41,40,39,18,17,24,13,12,47,5,23,22,42,6,25,30,27,2,35,34,19,28,20
20,49,15,10,1,0,21,7,47,50,31,45,11,4,48,38,29,9,8,37,46,3,16,36,14,44,32,43,41,18,40,39,12,17,13,24,42,23,22,5,26,6,25,30,27,2,35,34,19,28,33
33,49,15,10,1,0,21,7,50,26,31,45,11,4,48,38,9,29,8,37,46,3,16,36,14,44,32,43,41,39,18,40,12,17,23,42,24,22,13,5,47,6,25,30,27,2,35,34,19,28,20
20,49,15,10,1,21,0,7,31,26,50,45,11,4,48,38,29,9,8,37,46,3,16,36,14,44,32,43,41,39,18,40,12,17,5,13,24,22,47,42,23,6,25,30,27,2,35,34,19,28,33
20,49,8,10,1,21,0,31,7,26,50,45,11,4,48,33,38,29,9,37,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,5,22,47,23,42,6,25,30,27,2,35,34,19,15,28
49,15,8,10,1,31,0,21,7,26,50,45,11,4,48,38,9,29,33,37,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,22,23,42,6,25,30,27,2,35,34,19,28,20
1,15,49,8,10,31,21,0,7,26,50,45,11,4,48,38,9,33,29,37,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,22,42,23,6,25,30,27,2,35,34,19,28,20
15,1,49,8,10,31,21,0,7,26,50,45,11,4,48,38,9,33,29,37,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,22,42,23,6,25,30,27,2,35,34,19,28,20
20,15,49,8,10,7,21,31,0,26,50,45,11,4,48,29,33,9,38,37,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,47,5,23,22,42,6,25,30,27,2,35,34,19,28,1
20,49,37,15,10,21,7,26,31,0,50,45,11,4,8,29,33,38,9,48,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,6,42,22,23,5,47,25,30,27,2,35,34,19,28,1
15,20,49,8,10,0,7,21,26,31,50,45,11,4,37,29,33,38,9,48,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,22,6,42,23,5,47,25,30,27,2,35,34,19,28,1
15,1,20,8,10,31,7,21,0,26,50,45,11,4,37,29,33,38,9,48,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,42,22,6,23,5,47,25,30,27,2,35,34,19,28,49
15,49,8,10,1,31,21,7,0,26,50,45,11,4,37,9,38,33,29,48,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,42,22,23,6,47,5,25,30,27,2,35,34,19,28,20
15,49,8,10,1,31,21,7,0,26,50,45,4,37,48,9,38,33,29,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,23,22,42,6,47,5,25,30,27,2,35,34,19,28,20
49,15,8,1,10,31,21,7,0,26,50,45,4,37,48,38,9,33,29,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,23,22,42,6,47,5,25,30,27,2,35,34,19,28,20
49,15,8,1,10,31,21,7,0,26,50,45,37,4,38,9,33,29,48,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,23,42,22,6,47,5,25,30,27,2,35,34,19,28,20
49,15,8,10,1,0,21,26,31,5,50,45,48,38,9,29,33,37,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,42,23,22,47,7,6,25,30,27,2,35,34,19,28,20
49,15,8,10,21,1,0,31,26,5,50,45,48,38,9,29,33,37,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,22,23,42,6,47,7,25,30,27,2,35,34,19,28,20
49,15,37,10,1,21,31,26,0,50,45,5,48,38,33,9,29,8,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,22,42,23,6,47,25,7,30,27,2,35,34,19,28,20
49,37,15,1,21,31,10,26,50,0,5,45,48,38,29,9,33,8,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,42,22,23,6,47,25,7,30,27,2,35,34,19,28,20
20,33,15,1,10,5,50,26,31,21,0,45,48,38,29,9,8,37,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,42,13,23,22,6,47,25,7,30,27,2,35,34,19,28,49
49,20,33,1,26,5,50,31,10,21,0,45,29,38,9,48,8,37,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,23,6,42,22,47,25,7,30,27,2,35,34,19,15,28
15,49,33,31,26,50,5,45,10,0,21,1,29,38,9,48,8,37,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,23,42,6,22,47,25,7,30,27,2,35,34,19,20,28
28,15,1,10,45,50,5,31,26,0,21,33,38,29,9,48,8,37,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,23,42,6,22,47,25,7,30,27,2,35,34,19,20,49
49,15,1,10,31,45,50,26,5,0,21,38,33,29,9,48,37,8,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,23,42,22,6,25,47,7,30,27,2,35,34,19,28,20
49,15,1,31,10,45,50,26,5,0,21,48,37,29,38,9,33,8,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,23,22,42,6,47,25,7,30,27,2,35,34,19,28,20
49,15,1,31,10,45,50,26,5,0,21,37,48,9,38,33,29,8,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,23,42,47,22,6,25,7,30,27,2,35,34,19,28,20
49,15,31,37,10,45,50,26,5,0,21,1,8,9,38,33,29,48,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,23,42,22,6,47,25,7,30,27,2,35,34,19,28,20
49,15,37,31,10,45,50,26,5,0,21,1,8,38,9,33,29,48,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,42,23,22,6,47,25,7,30,27,2,35,34,19,28,20
49,15,37,10,31,45,50,26,5,0,21,1,33,38,29,9,8,48,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,42,23,6,22,47,7,25,30,27,2,35,34,19,28,20
49,15,37,10,31,45,50,26,5,0,21,1,33,8,38,29,9,48,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,23,42,6,47,22,25,7,30,27,2,35,34,19,28,20
49,33,15,1,31,45,50,26,5,21,0,10,37,8,38,29,9,48,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,23,42,6,47,22,25,7,30,27,2,35,34,19,28,20
20,49,15,1,21,45,50,26,5,0,31,10,37,9,38,29,8,48,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,23,42,47,22,25,6,7,30,27,2,35,34,19,28,33
33,49,15,1,21,0,50,45,31,26,5,10,48,9,38,29,8,37,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,23,42,22,47,25,6,7,30,27,2,35,34,19,28,20
33,49,15,1,21,0,50,45,31,26,5,10,37,38,9,29,8,48,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,42,6,23,22,47,7,25,30,27,2,35,34,19,28,20
20,28,15,1,21,0,31,50,45,5,26,10,48,38,29,9,8,37,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,42,23,22,6,47,7,25,30,27,2,35,34,19,33,49
33,49,15,1,21,0,31,45,50,26,5,10,48,38,9,29,8,37,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,42,23,22,47,6,7,25,30,27,2,35,34,19,20,28
49,33,15,1,21,0,31,26,47,50,45,10,37,38,9,29,8,48,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,17,5,24,13,42,23,22,7,6,25,30,27,2,35,34,19,28,20
49,33,15,1,31,21,0,26,47,50,45,10,48,9,29,38,8,37,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,5,23,22,42,6,25,30,7,27,2,35,34,19,28,20
33,20,15,31,21,1,0,47,50,45,26,10,48,9,38,29,8,37,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,23,5,22,42,6,25,30,7,27,2,35,34,19,28,49
33,20,15,31,21,47,1,0,26,45,50,10,48,38,29,9,8,37,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,17,5,24,13,23,22,42,6,7,25,30,27,2,35,34,19,28,49
33,49,15,1,21,47,26,0,31,50,45,10,48,8,29,9,38,37,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,17,24,5,13,23,42,22,6,7,25,30,27,2,35,34,19,28,20
49,33,15,1,21,0,47,26,50,31,45,10,48,8,29,9,38,37,4,11,46,3,16,36,14,44,32,43,41,39,18,40,17,12,24,13,23,5,42,22,7,6,25,30,27,2,35,34,19,28,20
20,33,15,1,21,0,7,50,31,26,45,10,37,48,8,9,38,29,4,11,46,3,16,36,14,44,32,43,41,39,18,40,17,12,24,13,42,23,5,47,22,6,25,30,27,2,35,34,19,28,49
49,20,15,1,21,7,26,0,31,45,50,10,37,48,8,29,38,9,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,42,23,47,22,5,6,25,30,27,2,35,34,19,28,33
49,33,15,1,21,26,7,0,31,45,50,10,37,29,38,8,48,9,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,23,5,47,22,6,42,25,30,27,2,35,34,19,28,20
49,33,15,1,26,0,21,7,31,50,45,10,8,29,38,9,48,37,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,23,17,13,5,47,22,42,6,25,30,27,2,35,34,19,28,20
20,33,15,1,31,0,21,7,26,50,45,10,8,29,38,9,48,37,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,17,13,24,23,5,47,22,42,6,25,30,27,2,35,34,19,49,28
20,33,49,1,31,0,21,7,26,50,45,10,8,29,38,9,48,37,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,22,47,5,23,42,6,25,30,27,2,35,34,28,19,15
49,33,20,1,31,0,21,7,26,50,45,10,8,38,29,9,48,37,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,42,23,22,6,25,30,27,2,35,34,28,19,15
49,33,20,1,31,0,21,7,26,50,45,10,29,9,38,8,48,37,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,22,23,42,6,25,30,27,2,35,34,19,28,15
49,33,15,1,31,0,21,7,26,50,45,10,48,9,38,29,8,37,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,47,5,42,23,22,6,25,30,27,2,35,34,19,28,20
20,33,15,1,31,0,21,7,26,50,45,9,48,8,38,29,37,10,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,5,47,42,23,13,22,6,25,30,27,2,35,34,19,49,28
49,33,15,1,31,0,21,7,26,50,45,48,9,38,8,29,37,10,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,23,42,22,6,25,30,27,2,35,34,19,20,28
20,33,15,1,31,21,0,7,26,50,45,48,38,9,29,8,37,10,4,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,42,23,22,6,25,30,27,2,35,34,19,28,49
49,33,15,7,1,21,0,26,31,50,4,9,38,29,48,8,37,10,45,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,42,23,22,6,25,30,27,2,35,34,19,28,20
49,33,15,7,1,21,0,26,50,11,4,38,9,29,48,8,37,10,31,45,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,42,23,22,6,25,30,27,2,35,34,19,28,20
49,33,15,7,1,21,0,26,50,11,4,38,29,48,9,8,37,10,31,45,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,22,23,42,6,25,30,27,2,35,34,19,28,20
33,20,15,0,21,1,26,7,50,11,48,9,38,29,4,37,8,10,31,45,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,23,22,42,6,25,30,27,2,35,34,19,28,49
33,49,15,1,21,7,0,26,50,11,9,38,29,4,48,8,37,10,31,45,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,42,23,22,6,25,30,27,2,35,34,19,28,20
49,33,15,1,21,7,0,26,50,11,8,29,48,9,38,4,37,10,31,45,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,42,23,22,6,25,30,27,2,35,34,19,28,20
49,33,15,1,21,7,0,26,50,45,8,29,38,9,48,4,37,10,31,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,42,23,22,6,25,30,27,2,35,34,19,28,20
20,33,49,1,21,7,0,26,50,45,4,29,38,9,48,8,37,31,10,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,47,5,23,22,42,6,25,30,27,2,35,34,19,28,15
33,20,49,1,21,7,0,26,50,45,4,48,29,9,38,8,37,31,10,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,22,23,42,6,25,30,27,2,35,34,19,28,15
49,33,20,1,21,7,0,26,50,45,4,48,38,9,29,8,37,31,10,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,5,47,22,42,23,6,25,30,27,2,35,34,19,28,15
49,33,15,1,21,7,0,26,50,45,4,48,38,9,29,8,37,31,10,11,46,3,16,36,14,44,32,43,41,39,18,40,12,24,17,13,47,5,23,42,22,6,25,30,27,2,35,34,19,28,20
